cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,ano_mes,n_cat,n_obito,n_cid_mental,n_cid_lesao,n_cid_musculo,bf_beneficiarios,bf_entradas,bf_valor_total
2208502,220850,1169,PI,PORTO                                        ,202509,0,0,0,0,0,2887,7,2072525.0
2209450,220945,0378,PI,SANTO ANTONIO DOS MILAGRES                   ,202509,0,0,0,0,0,292,5,206869.0
4312674,431267,5937,RS,NICOLAU VERGUEIRO                            ,202509,0,0,0,0,0,64,1,42109.0
4313490,431349,5985,RS,NOVO BARREIRO                                ,202509,0,0,0,0,0,339,1,216255.0
3509304,350930,6287,SP,CAJOBI                                       ,202509,0,0,0,0,0,433,1,276914.0
3543501,354350,6971,SP,RIVERSUL                                     ,202509,0,0,0,0,0,719,7,470113.0
3544400,354440,6989,SP,RUBIACEA                                     ,202509,0,0,0,0,0,193,3,132463.0
1707009,170700,9341,TO,DIANOPOLIS                                   ,202509,0,0,0,0,0,1585,33,1068116.0
2707800,270780,2855,AL,ROTEIRO                                      ,202509,0,0,0,0,0,1703,4,1147631.0
1302801,130280,0259,AM,MARAA                                        ,202509,0,0,0,0,0,3137,21,2600811.0
1303106,130310,0265,AM,NOVA OLINDA DO NORTE                         ,202509,0,0,0,0,0,6009,17,4430348.0
1303304,130330,0267,AM,NOVO ARIPUANA                                ,202509,0,0,0,0,0,3791,52,2788190.0
2925253,292525,3021,BA,PONTO NOVO                                   ,202509,0,0,0,0,0,5018,11,3383844.0
5206909,520690,9339,GO,DAVINOPOLIS                                  ,202509,0,0,0,0,0,172,1,114228.0
3130606,313060,4611,MG,INCONFIDENTES                                ,202509,0,0,0,0,0,392,1,256592.0
2210979,221097,0404,PI,TANQUE DO PIAUI                              ,202509,0,0,0,0,0,456,2,302840.0
2303402,230340,1367,CE,CARNAUBAL                                    ,202509,0,0,0,0,0,2764,20,1871449.0
2111953,211195,0256,MA,SUCUPIRA DO RIACHAO                          ,202509,0,0,0,0,0,1071,4,746664.0
3150158,315015,0686,MG,PIEDADE DE CARATINGA                         ,202509,0,0,0,0,0,1501,19,1004789.0
2604502,260450,2389,PE,CHA GRANDE                                   ,202509,0,0,0,0,0,4486,16,3005078.0
2612703,261270,2553,PE,SANTA MARIA DO CAMBUCA                       ,202509,0,0,0,0,0,3854,16,2550249.0
2405603,240560,1709,RN,JARDIM DE PIRANHAS                           ,202509,0,0,0,0,0,2951,6,1958415.0
2702900,270290,2757,AL,GIRAU DO PONCIANO                            ,202509,0,0,0,0,0,7541,44,5308774.0
2703601,270360,2771,AL,JAPARATINGA                                  ,202509,0,0,0,0,0,2539,18,1730068.0
2919900,291990,3699,BA,MACURURE                                     ,202509,0,0,0,0,0,1749,5,1167289.0
2308609,230860,1473,CE,MONSENHOR TABOSA                             ,202509,0,0,0,0,0,4153,17,2760204.0
2109270,210927,0216,MA,PRESIDENTE SARNEY                            ,202509,0,0,0,0,0,3923,22,2912421.0
3126802,312680,4535,MG,FREI GASPAR                                  ,202509,0,0,0,0,0,937,1,635003.0
3127057,312705,4935,MG,FRONTEIRA DOS VALES                          ,202509,0,0,0,0,0,1484,7,966601.0
3129608,312960,4591,MG,IBIAI                                        ,202509,0,0,0,0,0,1137,4,767027.0
5007505,500750,9149,MS,ROCHEDO                                      ,202509,0,0,0,0,0,399,3,274013.0
1504505,150450,0489,PA,MELGACO                                      ,202509,0,0,0,0,0,6372,7,5210902.0
1504703,150470,0493,PA,MOJU                                         ,202509,0,0,0,0,0,15694,141,10878391.0
2513943,251394,0520,PB,SAO DOMINGOS DO CARIRI                       ,202509,0,0,0,0,0,460,1,308962.0
2514107,251410,2183,PB,SAO JOAO DO TIGRE                            ,202509,0,0,0,0,0,896,2,608714.0
2516003,251600,2221,PB,SOLANEA                                      ,202509,0,0,0,0,0,4817,3,3263722.0
2407807,240780,1755,RN,MONTE ALEGRE                                 ,202509,0,0,0,0,0,3629,5,2437634.0
3515350,351535,7255,SP,EUCLIDES DA CUNHA PAULISTA                   ,202509,0,0,0,0,0,700,4,452583.0
2708709,270870,2873,AL,SAO MIGUEL DOS MILAGRES                      ,202509,0,0,0,0,0,1566,7,1078251.0
2311702,231170,1535,CE,RERIUTABA                                    ,202509,0,0,0,0,0,3148,18,2151866.0
2100105,210010,0701,MA,AFONSO CUNHA                                 ,202509,0,0,0,0,0,1804,10,1331674.0
3141702,314170,4833,MG,MESQUITA                                     ,202509,0,0,0,0,0,445,4,287084.0
1506104,150610,0521,PA,PRIMAVERA                                    ,202509,0,0,0,0,0,2403,4,1612956.0
4107546,410754,0852,PR,ESPIGAO ALTO DO IGUACU                       ,202509,0,0,0,0,0,636,4,440163.0
2408607,240860,1771,RN,PARANA                                       ,202509,0,0,0,0,0,1128,8,732653.0
2410405,241040,1807,RN,PUREZA                                       ,202509,0,0,0,0,0,1653,9,1158214.0
4219358,421935,9977,SC,VITOR MEIRELES                               ,202509,0,0,0,0,0,153,2,110761.0
1300508,130050,0211,AM,BARREIRINHA                                  ,202509,0,0,0,0,0,5831,50,4682936.0
1300680,130068,0297,AM,BOA VISTA DO RAMOS                           ,202509,0,0,0,0,0,3574,17,2656460.0
2901155,290115,3071,BA,AMERICA DOURADA                              ,202509,0,0,0,0,0,3110,10,2097953.0
2913804,291380,3577,BA,IPECAETA                                     ,202509,0,0,0,0,0,3573,10,2367490.0
2101970,210197,0126,MA,BOA VISTA DO GURUPI                          ,202509,0,0,0,0,0,1638,16,1196325.0
1507474,150747,0393,PA,SAO JOAO DE PIRABAS                          ,202509,0,0,0,0,0,4499,42,3077528.0
1507979,150797,0637,PA,TERRA SANTA                                  ,202509,0,0,0,0,0,3465,10,2502141.0
2615904,261590,2617,PE,TUPARETAMA                                   ,202509,0,0,0,0,0,1746,3,1159306.0
4120309,412030,7785,PR,PORTO VITORIA                                ,202509,0,0,0,0,0,328,6,215531.0
2412609,241260,1849,RN,SAO PAULO DO POTENGI                         ,202509,0,0,0,0,0,2939,7,1929750.0
2413003,241300,1857,RN,SAO VICENTE                                  ,202509,0,0,0,0,0,970,7,635495.0
4211652,421165,5591,SC,NOVO HORIZONTE                               ,202509,0,0,0,0,0,49,3,31942.0
2915908,291590,3619,BA,ITANAGRA                                     ,202509,0,0,0,0,0,1822,6,1220867.0
2104081,210408,0158,MA,FERNANDO FALCAO                              ,202509,0,0,0,0,0,2417,9,1874589.0
2104404,210440,0785,MA,GONCALVES DIAS                               ,202509,0,0,0,0,0,3519,23,2478205.0
3160009,316000,5199,MG,SANTO ANTONIO DO AVENTUREIRO                 ,202509,0,0,0,0,0,320,1,212286.0
3160207,316020,5203,MG,SANTO ANTONIO DO ITAMBE                      ,202509,0,0,0,0,0,534,1,352275.0
3161056,316105,0712,MG,SAO FELIX DE MINAS                           ,202509,0,0,0,0,0,441,1,287670.0
2505279,250527,0476,PB,CURRAL DE CIMA                               ,202509,0,0,0,0,0,1605,14,1085992.0
2505600,250560,2013,PB,DIAMANTE                                     ,202509,0,0,0,0,0,1302,10,866026.0
2201770,220177,0280,PI,BOA HORA                                     ,202509,0,0,0,0,0,1957,13,1323020.0
3531605,353160,6733,SP,MONTE CASTELO                                ,202509,0,0,0,0,0,232,3,152744.0
2305100,230510,1403,CE,GUARAMIRANGA                                 ,202509,0,0,0,0,0,1024,2,687531.0
2305605,230560,1413,CE,INDEPENDENCIA                                ,202509,0,0,0,0,0,4983,4,3319597.0
2305654,230565,1259,CE,IPAPORANGA                                   ,202509,0,0,0,0,0,2118,14,1406788.0
2305704,230570,1415,CE,IPAUMIRIM                                    ,202509,0,0,0,0,0,2328,11,1541114.0
2106201,210620,0823,MA,LUIS DOMINGUES                               ,202509,0,0,0,0,0,2145,7,1477921.0
3112703,311270,4253,MG,CAPITAO ENEAS                                ,202509,0,0,0,0,0,1921,3,1334048.0
3117405,311740,4347,MG,CONCEICAO DE IPANEMA                         ,202509,0,0,0,0,0,710,1,475757.0
3170651,317065,0748,MG,VARGEM GRANDE DO RIO PARDO                   ,202509,0,0,0,0,0,686,5,464007.0
1502855,150285,0050,PA,CURUA                                        ,202509,0,0,0,0,0,2770,11,2035254.0
2507408,250740,2049,PB,JERICO                                       ,202509,0,0,0,0,0,1358,4,891702.0
2202026,220202,1297,PI,BURITI DOS MONTES                            ,202509,0,0,0,0,0,1562,1,1057691.0
2907707,290770,3453,BA,CHORROCHO                                    ,202509,0,0,0,0,0,2586,5,1764596.0
2907905,290790,3457,BA,CIPO                                         ,202509,0,0,0,0,0,3662,22,2447813.0
5219902,521990,9593,GO,SAO FRANCISCO DE GOIAS                       ,202509,0,0,0,0,0,684,1,466453.0
3138302,313830,4765,MG,LEANDRO FERREIRA                             ,202509,0,0,0,0,0,176,3,116360.0
3139300,313930,4785,MG,MANGA                                        ,202509,0,0,0,0,0,3064,12,2033551.0
1506906,150690,0537,PA,SANTAREM NOVO                                ,202509,0,0,0,0,0,1756,3,1194287.0
1507201,150720,0543,PA,SAO DOMINGOS DO CAPIM                        ,202509,0,0,0,0,0,7177,25,5063966.0
2602506,260250,2349,PE,BREJINHO                                     ,202509,0,0,0,0,0,1667,14,1104343.0
2612000,261200,2539,PE,SAIRE                                        ,202509,0,0,0,0,0,2443,5,1581966.0
2612554,261255,0556,PE,SANTA FILOMENA                               ,202509,0,0,0,0,0,2516,48,1672478.0
4112207,411220,7637,PR,JANIOPOLIS                                   ,202509,0,0,0,0,0,295,1,193393.0
4112603,411260,7645,PR,JARDIM OLINDA                                ,202509,0,0,0,0,0,93,2,56789.0
3105202,310520,4103,MG,BANDEIRA                                     ,202509,0,0,0,0,0,387,1,245098.0
2501153,250115,0448,PB,AREIA DE BARAUNAS                            ,202509,0,0,0,0,0,457,2,306815.0
2501500,250150,1931,PB,BANANEIRAS                                   ,202509,0,0,0,0,0,3747,20,2533716.0
2605301,260530,2405,PE,EXU                                          ,202509,0,0,0,0,0,7821,35,5305884.0
4115101,411510,7689,PR,MARILUZ                                      ,202509,0,0,0,0,0,746,1,500447.0
4117404,411740,7729,PR,OURIZONA                                     ,202509,0,0,0,0,0,95,2,59871.0
2413904,241390,1875,RN,TAIPU                                        ,202509,0,0,0,0,0,2013,13,1361519.0
2414159,241415,0434,RN,TENENTE LAURENTINO CRUZ                      ,202509,0,0,0,0,0,1174,3,785628.0
2414407,241440,1885,RN,TOUROS                                       ,202509,0,0,0,0,0,6733,19,4577612.0
2918308,291830,3667,BA,JITAUNA                                      ,202509,0,0,0,0,0,3194,5,2133056.0
2933059,293305,3997,BA,VARZEA DA ROCA                               ,202509,0,0,0,0,0,3312,3,2124272.0
2307205,230720,1445,CE,JATI                                         ,202509,0,0,0,0,0,1151,5,786125.0
3108800,310880,4175,MG,BRAUNAS                                      ,202509,0,0,0,0,0,473,8,321077.0
2508406,250840,2069,PB,LASTRO                                       ,202509,0,0,0,0,0,583,8,391445.0
2508554,250855,0482,PB,LOGRADOURO                                   ,202509,0,0,0,0,0,1031,4,694248.0
1400456,140045,0034,RR,PACARAIMA                                    ,202509,0,0,0,0,0,3215,94,2661519.0
4300455,430045,8497,RS,ALEGRIA                                      ,202509,0,0,0,0,0,243,1,156146.0
3540408,354040,6909,SP,POPULINA                                     ,202509,0,0,0,0,0,244,1,155632.0
2904001,290400,3379,BA,BONINAL                                      ,202509,0,0,0,0,0,2396,14,1621742.0
2917201,291720,3645,BA,ITUACU                                       ,202509,0,0,0,0,0,3197,21,2138004.0
2917409,291740,3649,BA,JACARACI                                     ,202509,0,0,0,0,0,2114,4,1413967.0
2304608,230460,1393,CE,GENERAL SAMPAIO                              ,202509,0,0,0,0,0,1627,9,1105035.0
2304657,230465,1249,CE,GRACA                                        ,202509,0,0,0,0,0,2870,18,1938870.0
2107308,210730,0845,MA,NOVA IORQUE                                  ,202509,0,0,0,0,0,1112,4,748618.0
3119500,311950,4389,MG,CORONEL MURTA                                ,202509,0,0,0,0,0,1268,9,837991.0
2510501,251050,2111,PB,OLIVEDOS                                     ,202509,0,0,0,0,0,602,5,388545.0
2206720,220672,1180,PI,NAZARIA                                      ,202509,0,0,0,0,0,2061,8,1423910.0
2207207,220720,1143,PI,PADRE MARCOS                                 ,202509,0,0,0,0,0,1638,5,1074117.0
2207850,220785,0366,PI,PAVUSSU                                      ,202509,0,0,0,0,0,1231,7,817624.0
1720804,172080,9613,TO,SITIO NOVO DO TOCANTINS                      ,202509,0,0,0,0,0,1388,1,969724.0
2702207,270220,2743,AL,COQUEIRO SECO                                ,202509,0,0,0,0,0,910,4,619346.0
2702504,270250,2749,AL,DOIS RIACHOS                                 ,202509,0,0,0,0,0,2719,11,1785750.0
1303502,130350,0271,AM,PAUINI                                       ,202509,0,0,0,0,0,3402,4,2684150.0
2912400,291240,3547,BA,IBIPEBA                                      ,202509,0,0,0,0,0,3075,7,2034099.0
3134509,313450,4689,MG,ITUTINGA                                     ,202509,0,0,0,0,0,233,3,153369.0
5107008,510700,9139,MT,POXOREO                                      ,202509,0,0,0,0,0,1568,5,1077986.0
1506187,150618,0573,PA,RONDON DO PARA                               ,202509,0,0,0,0,0,4803,18,3306137.0
2601805,260180,2335,PE,BETANIA                                      ,202509,0,0,0,0,0,2749,17,1813303.0
4103354,410335,7983,PR,BRAGANEY                                     ,202509,0,0,0,0,0,253,1,159491.0
2401909,240190,1637,RN,CAICARA DO RIO DO VENTO                      ,202509,0,0,0,0,0,761,3,508521.0
1711803,171180,0349,TO,JUARINA                                      ,202509,0,0,0,0,0,257,2,179332.0
1713205,171320,9461,TO,MIRACEMA DO TOCANTINS                        ,202509,0,0,0,0,0,1463,19,972568.0
1716604,171660,9527,TO,PEIXE                                        ,202509,0,0,0,0,0,1074,1,749336.0
1717206,171720,0355,TO,PIRAQUE                                      ,202509,0,0,0,0,0,357,3,249109.0
1718402,171840,9629,TO,PRESIDENTE KENNEDY                           ,202509,0,0,0,0,0,323,4,205929.0
1718758,171875,9679,TO,RIO SONO                                     ,202509,0,0,0,0,0,922,1,632923.0
3165008,316500,5299,MG,SAO TIAGO                                    ,202509,0,0,0,0,0,626,2,403228.0
3165560,316556,0734,MG,SEM-PEIXE                                    ,202509,0,0,0,0,0,293,1,188250.0
2204352,220435,0318,PI,GEMINIANO                                    ,202509,0,0,0,0,0,1485,3,987227.0
4305009,430500,8597,RS,CATUIPE                                      ,202509,0,0,0,0,0,425,1,265338.0
3536802,353680,6837,SP,PEDRA BELA                                   ,202509,0,0,0,0,0,311,4,209702.0
5201801,520180,9235,GO,ARAGOIANIA                                   ,202509,0,0,0,0,0,1637,8,1113744.0
3122108,312210,4441,MG,DIVINO DAS LARANJEIRAS                       ,202509,0,0,0,0,0,618,2,396939.0
3122504,312250,4449,MG,DOM CAVATI                                   ,202509,0,0,0,0,0,291,3,194323.0
3124005,312400,4479,MG,ERVALIA                                      ,202509,0,0,0,0,0,1347,3,931840.0
2513356,251335,0512,PB,SANTA INES                                   ,202509,0,0,0,0,0,893,6,601101.0
2209559,220955,2263,PI,SAO BRAZ DO PIAUI                            ,202509,0,0,0,0,0,1113,4,727537.0
4312054,431205,0998,RS,MARQUES DE SOUZA                             ,202509,0,0,0,0,0,65,2,41847.0
3509452,350945,2999,SP,CAMPINA DO MONTE ALEGRE                      ,202509,0,0,0,0,0,465,6,295263.0
1703800,170380,9715,TO,BURITI DO TOCANTINS                          ,202509,0,0,0,0,0,979,1,702562.0
2910206,291020,3503,BA,DOM MACEDO COSTA                             ,202509,0,0,0,0,0,842,9,543015.0
2910305,291030,3505,BA,ELISIO MEDRADO                               ,202509,0,0,0,0,0,1246,3,808603.0
2933505,293350,3969,BA,WENCESLAU GUIMARAES                          ,202509,0,0,0,0,0,4716,66,3250085.0
5206503,520650,9331,GO,CROMINIA                                     ,202509,0,0,0,0,0,470,1,311080.0
5207253,520725,9675,GO,DOVERLANDIA                                  ,202509,0,0,0,0,0,569,2,382634.0
2110104,211010,0899,MA,SANTA QUITERIA DO MARANHAO                   ,202509,0,0,0,0,0,5819,13,4189164.0
3133204,313320,4663,MG,ITANHOMI                                     ,202509,0,0,0,0,0,591,4,406279.0
2303600,230360,1371,CE,CATARINA                                     ,202509,0,0,0,0,0,1902,10,1295990.0
2101301,210130,0725,MA,BACURI                                       ,202509,0,0,0,0,0,3133,13,2186239.0
1508308,150830,0565,PA,VISEU                                        ,202509,0,0,0,0,0,11917,214,8440804.0
