cod_ibge7,nome_municipio,uf,meses_dado,total_cat,total_obito,total_cid_mental,corr_n_cat_lag0,corr_n_cat_lag1,corr_n_cat_lag2,corr_n_cat_lag3,corr_n_cat_lag6,corr_n_obito_lag0,corr_n_obito_lag1,corr_n_obito_lag2,corr_n_obito_lag3,corr_n_obito_lag6,corr_n_cid_mental_lag0,corr_n_cid_mental_lag1,corr_n_cid_mental_lag2,corr_n_cid_mental_lag3,corr_n_cid_mental_lag6
4124509,SANTO INACIO,PR,24,80,0,0,0.04833113186104778,0.24558323223164244,0.044036782070943435,-0.3237467181464748,-0.30071237236315346,,,,,,,,,,
4124608,SAO CARLOS DO IVAI,PR,24,45,0,0,-0.09021020269537253,-0.04990565233330651,-0.23081485343225397,-0.09690013465038885,-0.21536445569045248,,,,,,,,,,
4124806,SAO JOAO,PR,24,91,0,0,-0.41545500013723596,-0.40950301085755836,0.05930573593472675,-0.08907689867497084,0.02666311182206424,,,,,,,,,,
4125001,SAO JOAO DO IVAI,PR,24,32,0,0,0.14945800694372868,-0.05234696788720062,-0.22204712003551563,0.21171372490889492,-0.29254801830876986,,,,,,,,,,
4125100,SAO JOAO DO TRIUNFO,PR,24,27,0,0,-0.18051761167589148,-0.19857092769401896,0.2113997283821921,0.44795595574246816,0.15819881302112615,,,,,,,,,,
4125209,SAO JORGE D'OESTE,PR,24,42,0,0,-0.06106691939102476,-0.16578972228666997,0.08365414555625474,0.3407458002343731,-0.07155791391356868,,,,,,,,,,
4125506,SAO JOSE DOS PINHAIS,PR,24,3895,15,7,-0.18207525350524362,-0.3926717427544073,0.0992790083402232,0.087912444697435,0.12929913477618465,-0.0896782592175987,-0.37743567594698435,-0.12026261652478311,0.215480639723785,0.29231988082174637,-0.214903671624183,-0.009836541419049325,0.07779954634875967,-0.2528781691270574,-0.21560984046602585
4125605,SAO MATEUS DO SUL,PR,24,197,1,0,0.487933992246953,0.09597952605478086,0.11107963041601512,0.27574717744160926,,-0.07860336953666276,-0.08233397804228353,-0.06892827280530912,-0.07245688373094719,,,,,,
4125704,SAO MIGUEL DO IGUACU,PR,24,219,2,0,-0.24361200982676065,-0.25201201673075707,0.07577019821754744,0.15608229852065758,0.6128971006835512,-0.19323863580839576,-0.2043814295424172,-0.2022803383940429,-0.215098344688742,,,,,,
4125753,SAO PEDRO DO IGUACU,PR,24,25,0,0,-0.18599533488265266,-0.20475781344427071,-0.08166667987184413,-0.055372237393970174,0.25532788933090816,,,,,,,,,,
4125803,SAO PEDRO DO IVAI,PR,24,33,1,2,-0.05019783816930724,-0.12722298414398317,0.2548576853058957,-0.14990696435141154,0.12027807700947706,0.16171434134392007,-0.15137394831720788,0.2997167652514992,-0.16931905379939433,-0.18660217335674506,-0.14374608119459562,-0.15137394831720788,0.2197922945177661,0.3809678710486372,0.1332872666833893
4126207,SAPOPEMA,PR,24,40,0,0,-0.041716837264812505,-0.10244863536394049,0.037493667145103875,0.11050329666691029,0.06696482794934293,,,,,,,,,,
4126256,SARANDI,PR,24,399,2,0,0.22248894668445043,0.06512860852939155,0.10390901826581146,-0.034459439419547745,-0.05108958536861273,-0.14356850721551082,-0.1511670118591232,-0.14558367013382342,-0.15397947077242097,0.5455871787806285,,,,,
4126306,SENGES,PR,24,196,3,0,-0.07782598621239771,0.056150202654206116,0.13534133871921647,-0.07315824200696051,0.20423752392302155,0.10319344501161656,0.05228869856160021,0.4401178648243004,-0.22324035166731424,-0.14790713033090194,,,,,
4126504,SERTANOPOLIS,PR,24,41,0,1,0.060117223022220834,-0.19734292443737575,0.1303436307173647,0.3522339335532549,0.17431537044756934,,,,,,0.2256133386548836,0.17045980924040188,-0.20247650492314945,-0.21533372503787265,0.1540601341789225
4126603,SIQUEIRA CAMPOS,PR,24,101,2,0,-0.1859976720140912,-0.2819433511997199,-0.28055333305101815,0.004129098874725672,-0.012661086786856323,-0.15593525987866802,-0.16437871873282672,0.4191245629160187,,,,,,,
4126678,TAMARANA,PR,24,22,5,0,-0.1911592156156155,-0.3328810936939616,0.09969646833968364,0.17822605195721333,-0.012558624889021177,-0.18081241768681364,-0.19104293587253485,-0.18793865726554423,0.10238763029321804,,,,,,
4126702,TAMBOARA,PR,24,29,0,0,-0.31864054906792666,-0.3475755442131054,0.1456914178635358,-0.022976140179098267,0.12758289000196488,,,,,,,,,,
4126801,TAPEJARA,PR,24,93,0,0,-0.06641787656375138,-0.10952717395675544,-0.1108912393631648,0.15195989079978955,0.1821202450782236,,,,,,,,,,
4127106,TELEMACO BORBA,PR,24,644,5,0,-0.19321963167526715,-0.3303793617349119,0.04195255336168914,-0.060030829037476675,0.3740329694714834,-0.21498444729763275,-0.22633415338874044,-0.21283325259742883,0.08717577666186327,,,,,,
4127205,TERRA BOA,PR,24,76,2,0,-0.21904291355759026,-0.13262805841975733,-0.121551694878423,0.07659073168853694,-0.1580776761087511,-0.09281641882036987,0.48661694024722457,-0.10228935226457879,-0.10778802002732395,-0.1080657239463167,,,,,
4127304,TERRA RICA,PR,24,136,2,0,-0.09864087177815525,-0.14833328156713294,-0.02801201667141168,0.07733322032025369,-0.03484960258725003,-0.13134109817458522,-0.13815269518188256,0.20814862425070862,-0.15412158383522445,,,,,,
4127403,TERRA ROXA,PR,24,32,2,0,-0.14716345848325804,-0.28686804955644546,-0.3123228019869797,-0.29881775670168187,0.032376571941906386,-0.01216470599796676,0.06425427330270479,-0.08170469662823925,-0.05791687722381825,-0.27128975439762093,,,,,
4127601,TIJUCAS DO SUL,PR,24,43,0,0,0.002528750165272597,-0.2166785527170035,0.01738419015130598,0.1378332987406409,0.2922349730638305,,,,,,,,,,
4127700,TOLEDO,PR,24,1987,12,1,-0.2240414515031469,-0.3530540780228415,-0.23555065536475614,-0.17988394158949994,0.4769551016369663,-0.3020665253621372,-0.24082594798891507,-0.24288652422419263,-0.3192254709524041,0.505807093930486,-0.15584561614612077,-0.1642739187739858,-0.15960582506597942,0.33806170189140666,0.26623283459562347
4127882,TUNAS DO PARANA,PR,24,38,0,0,0.03744066487404062,-0.13204142007753977,0.10833594093153645,-0.1653309140665767,0.09077373972805168,,,,,,,,,,
4127965,TURVO,PR,24,56,0,0,0.050536941897570166,0.155681131434005,0.37761573601642134,0.10797193884838563,0.024379029553914935,,,,,,,,,,
4128005,UBIRATA,PR,24,231,1,0,-0.06938302657255314,0.16356588397842362,0.3509565700210396,0.47745358121704695,0.2379114318824698,-0.11879247414119364,-0.12481171852545074,-0.11709949273674157,-0.12353796140044059,-0.10793353340882884,,,,,
4128104,UMUARAMA,PR,24,949,4,2,-0.21559498612740516,-0.15948937267510488,0.02999689397356087,-0.09604919790729578,0.1541602484629122,0.053286859038941044,-0.20174196763566252,-0.21272179238941938,0.15282595706821134,0.21787042023951098,0.21466603062011083,0.241651393691659,0.2036319439242955,-0.179247713966054,0.3146776205737795
4128203,UNIAO DA VITORIA,PR,24,531,2,1,0.14849653587236084,-0.08848971799198244,0.008247094176769157,-0.04539376169121115,0.3288798402754793,-0.16816225395433357,0.17745307757998113,-0.17365294618974278,-0.18415070799100533,,-0.16816225395433357,-0.17745307757998113,-0.17365294618974278,0.40922379553556737,
4128500,WENCESLAU BRAZ,PR,24,48,0,3,-0.28589047721104394,-0.20363231347386745,-0.1934119087494563,0.09363976228271924,0.4687626185467603,,,,,,-0.20740340660867612,-0.21858713800462334,-0.21073144955062867,-0.2231374522142017,0.5455871787806285
4128534,VENTANIA,PR,24,92,0,0,-0.22098086246734847,-0.0161242678297453,0.1618073136895453,-0.3779685236195339,-0.10062499497817719,,,,,,,,,,
4128609,VERE,PR,24,38,1,0,-0.05711450982380776,-0.3092454215225111,-0.08824414317065554,0.029219537946567602,-0.37705476506726465,-0.10622281154626695,-0.11150805126892994,-0.10228935226457879,0.40420507510246484,-0.10793353340882884,,,,,
4128708,VITORINO,PR,24,55,0,0,0.07735699529992508,-0.27288419069288755,-0.035819570799187385,-0.07823967902727942,0.0041185445749708635,,,,,,,,,,
4200101,ABELARDO LUZ,SC,24,102,0,0,0.06973613984490568,-0.18311826646374804,-0.13645764784420264,-0.06195460617043397,0.238145522144678,,,,,,,,,,
4200200,AGROLANDIA,SC,24,96,3,0,-0.13992471947655444,-0.14533998986007537,-0.022659156472562392,0.09581249865913229,-0.04472309440453167,0.0015191503409138468,0.11163106191195489,-0.25154039201289813,0.10032893186259931,0.2824435793280246,,,,,
4200408,AGUA DOCE,SC,24,32,0,0,-0.5334559925010608,-0.415275816356928,-0.27666239112542423,-0.3185035786281254,0.21581999913672,,,,,,,,,,
4200606,AGUAS MORNAS,SC,24,26,0,0,-0.2240338518539835,-0.19618199526915478,-0.023896901054953266,-0.25136255381874684,0.3530787734301309,,,,,,,,,,
4200804,ANCHIETA,SC,24,24,1,0,0.19631141862642867,-0.013537685595157549,-0.032434515729674464,-0.11783910098508468,0.05335918916045582,-0.15634057964943981,0.16485281312178152,-0.16027708173697894,-0.16982697582168213,0.4768021261059332,,,,,
4201208,ANTONIO CARLOS,SC,24,92,1,0,-0.6806739389853246,-0.3303325705237578,-0.26278076686679686,0.11135234679626713,0.4429066684913282,-0.1312525635516668,-0.1380498647283479,0.27036967310567206,0.3959472105576539,,,,,,
4201257,APIUNA,SC,24,41,2,0,-0.5090597330704404,-0.11520308125134542,0.08815430713948304,0.08529754061559246,0.6241821231940827,-0.13134109817458522,-0.13815269518188256,-0.13152996260015795,0.23157320469295908,-0.14802951937156295,,,,,
4201273,ARABUTA,SC,24,36,0,0,-0.449902512003428,-0.06635065268477273,-0.4646991143421873,-0.2122130190493518,0.2625472057043648,,,,,,,,,,
4201307,ARAQUARI,SC,24,978,6,0,-0.3354348737465908,-0.37391202914808164,-0.018376564193035724,-0.048948663079500736,0.6047400350152524,-0.23577210273945112,-0.15293759019628658,0.135728312595734,-0.2075629014560489,0.3740660010403623,,,,,
4201406,ARARANGUA,SC,24,518,4,2,-0.10104067706042338,-0.23299470385145785,0.00884793467213048,0.03792174796486868,0.0018447742525532073,-0.12182390699828455,0.2052275611846175,-0.28993837966622105,0.08549819600709617,-0.24308853833436805,0.15584561614612077,-0.1642739187739858,-0.15960582506597942,-0.16903085094570333,-0.1670466199882679
4201505,ARMAZEM,SC,24,63,0,0,-0.09554986916147268,-0.10469262533366652,0.12789732121538175,0.3543624099379881,0.5566778792428008,,,,,,,,,,
4201703,ASCURRA,SC,24,77,1,0,0.34016277190078564,0.17186819385388719,0.5415891879016127,-0.012170115866650719,-0.09879363274258826,0.3769837023965358,-0.1512186664008184,-0.1596665001584833,0.2959298364225993,,,,,,
4201901,AURORA,SC,24,45,2,0,-0.4126090723792034,-0.24097100195165616,-0.10814176798457267,0.1293417931361612,-0.16183146278209137,-0.2079208318885809,0.08219546929617809,0.1509429077230219,0.01598784776350044,-0.2157882516181635,,,,,
4201950,BALNEARIO ARROIO DO SILVA,SC,24,23,1,0,-0.27475623681785316,-0.4469987314092163,0.11666896043253894,-0.26966529323904903,-0.13024701806293193,-0.21895724146267445,-0.23209210055749657,0.16035674514745463,,,,,,,
4202008,BALNEARIO CAMBORIU,SC,24,1424,4,12,-0.22666511150652777,-0.3108118354701009,0.2898880973477372,0.2137595473078035,0.3617763670000318,0.002487311014168785,0.3869039624826068,-0.21272179238941938,-0.22495409568451666,0.17248787237282068,-0.3599483070545019,-0.15524502238750953,0.3624427498873426,-0.15725735205829458,-0.007179986397079907
4202057,BALNEARIO BARRA DO SUL,SC,24,28,0,2,-0.07778676758040964,-0.30960345212241563,0.0006698733593496952,-0.07890276727247471,-0.24812517131657902,,,,,,-0.16834484060307353,-0.1776672636296754,0.21231795378621687,-0.18422417725704063,
4202073,BALNEARIO GAIVOTA,SC,24,29,0,0,-0.22328555312565532,-0.14825432913099448,-0.18326943206012203,0.005197191965064279,0.25810224335190507,,,,,,,,,,
4202107,BARRA VELHA,SC,24,308,1,1,-0.13534931361543268,-0.1428869321151936,0.1568725486776655,-0.17068477401521825,0.11076703694819806,-0.15584561614612077,-0.1642739187739858,-0.17365294618974278,0.40922379553556737,0.07491420992356691,-0.15584561614612077,0.18252657641553977,-0.17365294618974278,-0.18415070799100533,-0.22474262977070078
4202206,BENEDITO NOVO,SC,24,108,0,0,0.2511282201313852,-0.06137507868258684,-0.06116933838943796,-0.23725122397873286,0.033003480070417604,,,,,,,,,,
4202305,BIGUACU,SC,24,721,1,0,-0.3836483044677549,-0.4661806722862116,-0.12683276483316874,-0.046477394542378786,0.3402716785267839,-0.14361283900820412,-0.1512186664008184,-0.1596665001584833,-0.16910276367005675,-0.20541351223856336,,,,,
4202404,BLUMENAU,SC,24,4789,10,34,-0.3958452284712489,-0.5194333041606244,-0.05217218169631083,-0.047227574937253124,0.4464353691178762,-0.28019503692675046,-0.2955805722128683,-0.282406893484698,-0.29937694636794854,0.02029251677808528,-0.43632948336804445,-0.5426685191991932,-0.2931255536228931,-0.39042894087820335,0.3153903732383514
4202453,BOMBINHAS,SC,24,103,4,0,-0.24859309641909255,-0.26857542632014453,0.05058346837522296,-0.3672015683870483,0.004030311379606878,-0.22535238862626047,-0.2377854672490602,0.43367027660953394,-0.24525573579398632,-0.20528572777068282,,,,,
4202602,BOM RETIRO,SC,24,23,2,0,-0.1986257970891268,0.10879209623669539,-0.1598493147044216,0.013807063136339106,0.07208809411238945,-0.11883712457469715,0.3954008018201126,-0.11716084956187751,-0.12360984849491553,,,,,,
4202701,BOTUVERA,SC,24,93,2,1,-0.1269639762921065,0.03732831777462847,0.1541031608991706,0.2695713584730916,0.3220086201509499,0.23337086338833168,0.1512186664008184,0.4191245629160187,0.35934337279887063,-0.167169043324589,-0.14361283900820412,-0.1512186664008184,-0.1596665001584833,-0.16910276367005675,0.47364562275300215
4202800,BRACO DO NORTE,SC,24,376,0,1,-0.16674726207107268,-0.17797512982471803,0.09316795118742757,0.04227764461356165,0.3644010104602621,,,,,,-0.14361283900820412,0.3024373328016368,-0.14564381625088382,0.2860937451191654,0.5028842431250666
4202859,BRACO DO TROMBUDO,SC,24,32,1,0,0.14069228229553216,0.26573756750847294,0.12397282555885344,0.36165881912276854,0.21975199202014156,1.0,-0.04545454545454546,-0.04761904761904761,,,,,,,
4202909,BRUSQUE,SC,24,1755,0,1,-0.04430402557819899,-0.1470920209014881,0.2798516974228031,0.23117716938955127,0.351327952068623,,,,,,-0.11879247414119364,-0.12481171852545074,0.24102772693636382,-0.13887301496588275,-0.14790713033090194
4203006,CACADOR,SC,24,601,0,0,-0.012255049201302649,-0.07909929225698278,0.09279700582064491,-0.012319579982787656,-0.02364546475677689,,,,,,,,,,
4203105,CAIBI,SC,24,57,1,1,0.16878638515409777,-0.07534134875173813,0.03794014278930517,0.2398037029095068,0.41139735975163905,-0.10603951061323537,-0.11129646084817227,-0.10222556095668148,-0.09096678634074566,-0.05882352941176471,0.40295014033029436,0.3116300903748823,0.5366841950225778,-0.09096678634074566,-0.05882352941176471
4203204,CAMBORIU,SC,24,437,1,2,-0.3413532753369492,-0.5069690051616431,0.02223534433111249,0.08699170651997425,0.5972028804472118,0.08417242030153677,-0.1776672636296754,-0.17390031518436025,-0.1844451137872728,-0.22527393696552758,-0.012171311866494875,-0.2571722499368198,-0.2520054983617653,-0.2676210990030101,-0.072975638311578
4203303,CAMPO ALEGRE,SC,24,145,0,0,-0.19320347400589685,-0.3509766862874519,-0.07183792313436908,-0.2532892850570678,0.5297240155433153,,,,,,,,,,
4203402,CAMPO BELO DO SUL,SC,24,23,1,0,0.029456473996209067,0.0287717668824218,0.1357491445797411,0.04822428221704121,-0.26025640253572124,-0.11879247414119364,0.2912273432260517,0.3044586811155281,-0.12353796140044059,-0.10793353340882884,,,,,
4203501,CAMPO ERE,SC,24,39,0,0,0.08741380604937382,0.03390869384648712,0.14874155166814618,0.1846137079931915,0.32365562490510186,,,,,,,,,,
4203600,CAMPOS NOVOS,SC,24,369,1,0,0.05530098787831819,-0.061943252573583324,-0.1873979127503856,-0.23689679381479825,-0.02423201908766489,0.3938904254272368,-0.13810125124221703,-0.13152996260015795,-0.13894392281577547,-0.14802951937156295,,,,,
4203709,CANELINHA,SC,24,76,1,1,-0.08754778250574727,-0.17438428757814248,0.007563071942012531,0.11711792102585869,-0.045116053279119855,-0.180859254215947,-0.19109807887725447,-0.18812903920590088,0.2597527341333174,-0.22500781290692462,-0.180859254215947,-0.19109807887725447,-0.18812903920590088,,
4203808,CANOINHAS,SC,24,320,1,6,0.25985392395657014,0.07543731160513287,0.29621380861435614,0.2541669867709369,0.004733991029262135,-0.11883712457469715,-0.1248634111010882,-0.11716084956187751,0.49443939397966213,,-0.2540844599930804,-0.2678021818176189,-0.035529251710027604,0.11444048226643268,0.4679383110793329
4203907,CAPINZAL,SC,24,174,2,0,0.04425548306518179,-0.16896826318602137,0.10569119145628869,-0.011957792483247735,0.44042906052997327,-0.15593525987866802,0.2739645312213778,-0.15972724450162,-0.1691747682565304,,,,,,
4203956,CAPIVARI DE BAIXO,SC,24,97,0,0,-0.2429799849789965,-0.10257261164667003,0.19734692755068725,0.27473254711124534,0.2878450627540578,,,,,,,,,,
4204004,CATANDUVAS,SC,24,71,0,0,-0.22123205990435713,-0.14651126789082894,-0.08034337562709215,-0.1182661691846565,-0.2815037501446982,,,,,,,,,,
4204202,CHAPECO,SC,24,3453,6,4,-0.04616815732982619,0.054871021566180754,0.20718956497352797,0.18869202793022635,0.16378781791513836,0.16686639443781767,0.09452746251956266,-0.17039525083228357,-0.18007351439963426,-0.14914486848150293,0.2514812921517958,-0.1492430092290261,-0.1252144257397936,-0.1319389811118841,-0.08574929257125442
4204251,COCAL DO SUL,SC,24,194,1,0,-0.06140138748806519,0.03562914011108936,0.33279323234639885,0.11600550911039621,0.15373669374418086,-0.11888182539424856,0.37474550387295996,-0.11722230293592323,-0.12368186122953842,-0.12849851324064712,,,,,
4204301,CONCORDIA,SC,24,750,6,0,-0.08513774092471649,-0.0016403241746706376,0.059700484112148004,0.054489219611623584,0.3365274837450335,-0.2776971486610099,-0.202721155088635,0.299196247340179,0.23363502938075878,0.434752668617103,,,,,
4204350,CORDILHEIRA ALTA,SC,24,94,0,0,-0.3848167594149513,-0.41412301761671994,-0.17142021175437533,-0.17861823416647368,0.4887151414670145,,,,,,,,,,
4204400,CORONEL FREITAS,SC,24,74,0,0,-0.029880385565954976,-0.158662788694523,0.21612865193469968,0.05532425555527807,0.03696978867636772,,,,,,,,,,
4204509,CORUPA,SC,24,276,2,0,-0.3119998048951128,-0.4456497264739494,-0.010412538713344568,-0.013951978726485521,0.4242771397476081,-0.17183819822865823,0.12049266969288179,-0.1697822010904791,0.5559912580490995,0.1637430011573489,,,,,
4204558,CORREIA PINTO,SC,24,59,2,0,0.004074067698546901,-0.04091164408511786,0.2508763001472383,0.0749633702778218,0.13112410684419198,-0.1717736338084837,0.15055348321688017,0.1696932866035796,-0.179247713966054,-0.15733881028688976,,,,,
