cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,cat_total,cat_obito,cat_cid_mental,cat_cid_lesao,cat_cid_musculo,cat_afastamento,cnae_dominante,cnae_dominante_nome,cat_cnae_dominante,concentracao_dominante,n_cnaes_ativos,bf_media,bf_pico,bf_vale,bf_ini,bf_fim,bf_variacao_periodo,bf_variacao_pct
3535903,353590,6819,SP,PARANAPUA                                    ,3.0,0.0,0.0,2.0,0.0,2.0,96,"Lavanderias, Tintura",1.0,0.3333333333333333,3,303.9166666666667,325,284,309,284,-25,-0.08090614886731391
3536109,353610,6823,SP,PARDINHO                                     ,65.0,0.0,1.0,53.0,3.0,28.0,01,Criacao de Aves     ,11.0,0.16923076923076924,10,341.625,387,305,387,325,-62,-0.16020671834625322
3536307,353630,6827,SP,PATROCINIO PAULISTA                          ,280.0,0.0,1.0,204.0,35.0,121.0,10,"Abate de Suinos, Ave",203.0,0.725,13,949.7916666666666,1079,816,1079,849,-230,-0.21316033364226136
3536505,353650,6831,SP,PAULINIA                                     ,1511.0,4.0,1.0,1152.0,96.0,740.0,49,Transporte Rodoviari,229.0,0.15155526141628062,53,3735.6666666666665,3942,3421,3793,3521,-272,-0.07171104666490905
3536901,353690,6839,SP,PEDRANOPOLIS                                 ,4.0,0.0,0.0,4.0,0.0,4.0,47,Comercio Varejista d,2.0,0.5,2,83.41666666666667,99,69,79,71,-8,-0.10126582278481013
3537107,353710,6843,SP,PEDREIRA                                     ,668.0,2.0,3.0,484.0,43.0,293.0,22,Fabricacao de Artefa,142.0,0.2125748502994012,41,1510.3333333333333,1667,1345,1667,1452,-215,-0.1289742051589682
3537305,353730,6847,SP,PENAPOLIS                                    ,693.0,1.0,0.0,556.0,17.0,342.0,47,Comercio Varejista d,108.0,0.15584415584415584,42,3213.3333333333335,3383,2902,3191,3103,-88,-0.027577561892823566
3537503,353750,6851,SP,PEREIRAS                                     ,84.0,0.0,0.0,74.0,1.0,49.0,10,"Abate de Suinos, Ave",33.0,0.39285714285714285,13,322.8333333333333,341,274,314,287,-27,-0.08598726114649681
3537701,353770,6855,SP,PIACATU                                      ,25.0,0.0,0.0,23.0,1.0,13.0,84,Administracao Public,12.0,0.48,6,128.75,145,106,138,112,-26,-0.18840579710144928
3538105,353810,6863,SP,PINDORAMA                                    ,152.0,1.0,0.0,129.0,9.0,73.0,28,Fabricacao de Maquin,76.0,0.5,15,540.5,610,426,605,440,-165,-0.2727272727272727
3538303,353830,6869,SP,PIQUEROBI                                    ,8.0,0.0,0.0,8.0,0.0,8.0,47,Comercio Varejista d,4.0,0.5,3,306.0416666666667,329,259,310,278,-32,-0.1032258064516129
3538600,353860,6873,SP,PIRACAIA                                     ,84.0,0.0,2.0,58.0,5.0,34.0,47,Comercio Varejista d,15.0,0.17857142857142858,18,1464.7916666666667,1706,1179,1677,1230,-447,-0.26654740608228983
3538808,353880,6877,SP,PIRAJU                                       ,191.0,1.0,0.0,130.0,15.0,76.0,47,Comercio Varejista d,50.0,0.2617801047120419,18,1682.5833333333333,1791,1527,1768,1565,-203,-0.11481900452488687
3539004,353900,6881,SP,PIRANGI                                      ,43.0,0.0,0.0,34.0,2.0,13.0,86,Atividades de Atendi,13.0,0.3023255813953488,8,257.625,290,227,274,238,-36,-0.13138686131386862
3539301,353930,6887,SP,PIRASSUNUNGA                                 ,670.0,3.0,0.0,499.0,20.0,272.0,10,"Abate de Suinos, Ave",151.0,0.2253731343283582,38,2533.5833333333335,2855,2041,2816,2191,-625,-0.22194602272727273
3539509,353950,6891,SP,PITANGUEIRAS                                 ,210.0,1.0,0.0,163.0,13.0,123.0,19,Fabricacao de Alcool,53.0,0.2523809523809524,16,1808.5,2006,1503,1911,1503,-408,-0.21350078492935637
3539806,353980,6897,SP,POA                                          ,607.0,1.0,3.0,424.0,34.0,277.0,47,Comercio Varejista d,74.0,0.12191103789126853,37,9996.375,10489,9208,10005,9498,-507,-0.05067466266866567
3540002,354000,6901,SP,POMPEIA                                      ,259.0,2.0,0.0,203.0,13.0,110.0,28,Fabricacao de Maquin,120.0,0.46332046332046334,23,666.1666666666666,895,594,861,609,-252,-0.2926829268292683
3540200,354020,6905,SP,PONTAL                                       ,390.0,0.0,0.0,348.0,10.0,164.0,10,"Abate de Suinos, Ave",280.0,0.717948717948718,17,2069.75,2297,1788,2293,1788,-505,-0.22023549934583514
3540606,354060,6913,SP,PORTO FELIZ                                  ,708.0,5.0,1.0,507.0,60.0,339.0,29,Fabricacao de Pecas ,86.0,0.12146892655367232,40,2305.3333333333335,2412,2172,2264,2288,24,0.01060070671378092
3540705,354070,6915,SP,PORTO FERREIRA                               ,467.0,2.0,0.0,359.0,18.0,207.0,23,Fabricacao de Artefa,91.0,0.1948608137044968,37,1546.5416666666667,1790,1269,1772,1400,-372,-0.20993227990970656
3540903,354090,6919,SP,PRADOPOLIS                                   ,165.0,1.0,0.0,127.0,8.0,67.0,10,"Abate de Suinos, Ave",96.0,0.5818181818181818,17,1009.7916666666666,1148,835,1148,895,-253,-0.22038327526132404
3541109,354110,6923,SP,PRESIDENTE ALVES                             ,8.0,0.0,0.0,4.0,1.0,3.0,84,Administracao Public,5.0,0.625,4,225.04166666666666,248,203,221,245,24,0.1085972850678733
3541505,354150,6931,SP,PRESIDENTE VENCESLAU                         ,115.0,0.0,0.0,60.0,10.0,67.0,86,Atividades de Atendi,40.0,0.34782608695652173,19,1302.2083333333333,1377,1122,1347,1124,-223,-0.16555308092056423
3541703,354170,6935,SP,QUATA                                        ,61.0,0.0,0.0,51.0,1.0,29.0,10,"Abate de Suinos, Ave",30.0,0.4918032786885246,9,922.375,986,843,986,859,-127,-0.12880324543610547
3541901,354190,6939,SP,QUELUZ                                       ,25.0,0.0,0.0,18.0,1.0,12.0,84,Administracao Public,9.0,0.36,9,735.25,796,660,762,662,-100,-0.13123359580052493
3542107,354210,6943,SP,RAFARD                                       ,104.0,0.0,0.0,85.0,6.0,54.0,10,"Abate de Suinos, Ave",25.0,0.2403846153846154,17,497.5416666666667,553,431,553,441,-112,-0.20253164556962025
3542305,354230,6947,SP,REDENCAO DA SERRA                            ,7.0,0.0,0.0,5.0,0.0,3.0,84,Administracao Public,3.0,0.42857142857142855,4,434.9166666666667,506,356,486,356,-130,-0.2674897119341564
3542701,354270,6955,SP,RESTINGA                                     ,30.0,0.0,0.0,26.0,1.0,10.0,08,"Extracao de Pedra, A",8.0,0.26666666666666666,9,507.4166666666667,582,409,565,451,-114,-0.20176991150442478
3542909,354290,6959,SP,RIBEIRAO BONITO                              ,73.0,0.0,0.0,58.0,2.0,29.0,42,Obras para Geracao e,19.0,0.2602739726027397,14,595.7083333333334,677,469,623,505,-118,-0.18940609951845908
3543105,354310,6963,SP,RIBEIRAO CORRENTE                            ,14.0,0.0,0.0,10.0,1.0,10.0,10,"Abate de Suinos, Ave",13.0,0.9285714285714286,2,444.8333333333333,467,409,458,409,-49,-0.10698689956331878
3543501,354350,6971,SP,RIVERSUL                                     ,2.0,0.0,0.0,2.0,0.0,2.0,01,Criacao de Aves     ,2.0,1.0,1,770.4583333333334,816,688,816,690,-126,-0.15441176470588236
3543709,354370,6975,SP,RINCAO                                       ,68.0,0.0,0.0,45.0,2.0,35.0,84,Administracao Public,30.0,0.4411764705882353,8,544.4583333333334,613,385,608,428,-180,-0.29605263157894735
3544004,354400,6981,SP,RIO DAS PEDRAS                               ,511.0,2.0,0.0,400.0,54.0,199.0,29,Fabricacao de Pecas ,168.0,0.3287671232876712,24,649.1666666666666,758,518,749,530,-219,-0.2923898531375167
3544202,354420,6985,SP,RIOLANDIA                                    ,10.0,0.0,0.0,8.0,0.0,3.0,84,Administracao Public,3.0,0.3,5,629.0,744,529,740,536,-204,-0.2756756756756757
3544608,354460,6993,SP,SABINO                                       ,24.0,0.0,0.0,14.0,0.0,13.0,47,Comercio Varejista d,8.0,0.3333333333333333,6,281.3333333333333,304,248,302,255,-47,-0.15562913907284767
3544806,354480,6997,SP,SALES                                        ,13.0,0.0,0.0,12.0,0.0,9.0,84,Administracao Public,4.0,0.3076923076923077,7,530.2916666666666,638,426,638,466,-172,-0.26959247648902823
3545001,354500,7001,SP,SALESOPOLIS                                  ,64.0,0.0,3.0,48.0,3.0,32.0,84,Administracao Public,19.0,0.296875,10,1226.9166666666667,1286,1146,1219,1165,-54,-0.044298605414273995
3545209,354520,7005,SP,SALTO                                        ,1151.0,8.0,3.0,708.0,100.0,518.0,47,Comercio Varejista d,151.0,0.13119026933101652,49,4318.625,4675,3803,4365,3912,-453,-0.10378006872852234
3545803,354580,7017,SP,SANTA BARBARA D'OESTE                        ,2563.0,6.0,4.0,1660.0,227.0,1174.0,13,Tecelagem de Fios de,362.0,0.14124073351541164,53,4302.541666666667,4668,3552,4447,3776,-671,-0.15088823926242412
3500550,350055,7019,SP,AGUAS DE SANTA BARBARA                       ,26.0,0.0,0.0,22.0,0.0,15.0,11,Fabricacao de Refrig,12.0,0.46153846153846156,5,447.6666666666667,484,370,465,370,-95,-0.20430107526881722
3546108,354610,7023,SP,SANTA CLARA D'OESTE                          ,25.0,0.0,0.0,20.0,1.0,9.0,10,"Abate de Suinos, Ave",8.0,0.32,7,126.33333333333333,146,103,143,114,-29,-0.20279720279720279
3546306,354630,7027,SP,SANTA CRUZ DAS PALMEIRAS                     ,57.0,3.0,0.0,50.0,0.0,22.0,47,Comercio Varejista d,21.0,0.3684210526315789,14,1495.9166666666667,1711,1267,1636,1268,-368,-0.22493887530562348
3546504,354650,7031,SP,SANTA ERNESTINA                              ,14.0,0.0,0.0,9.0,0.0,9.0,84,Administracao Public,5.0,0.35714285714285715,5,343.25,365,313,365,317,-48,-0.13150684931506848
3546702,354670,7035,SP,SANTA GERTRUDES                              ,401.0,2.0,0.0,327.0,17.0,182.0,23,Fabricacao de Artefa,244.0,0.6084788029925187,22,444.4583333333333,520,343,499,379,-120,-0.24048096192384769
3547106,354710,7043,SP,SANTA MERCEDES                               ,19.0,0.0,0.0,15.0,1.0,7.0,01,Criacao de Aves     ,15.0,0.7894736842105263,4,200.125,211,186,186,195,9,0.04838709677419355
3547304,354730,7047,SP,SANTANA DE PARNAIBA                          ,1447.0,2.0,5.0,1146.0,90.0,714.0,47,Comercio Varejista d,98.0,0.06772633033863165,59,6496.208333333333,7475,5121,7034,5121,-1913,-0.2719647426784191
3547502,354750,7051,SP,SANTA RITA DO PASSA QUATRO                   ,436.0,0.0,0.0,313.0,32.0,223.0,94,Atividades de Associ,182.0,0.41743119266055045,19,952.5833333333334,1090,768,1080,807,-273,-0.25277777777777777
3547601,354760,7053,SP,SANTA ROSA DE VITERBO                        ,167.0,0.0,0.0,131.0,6.0,72.0,17,Fabricacao de Produt,87.0,0.5209580838323353,19,1004.2916666666666,1200,751,1105,761,-344,-0.31131221719457014
3548005,354800,7061,SP,SANTO ANTONIO DE POSSE                       ,249.0,0.0,1.0,191.0,20.0,109.0,46,Comercio Atacadista ,39.0,0.1566265060240964,28,1277.375,1415,1084,1394,1156,-238,-0.17073170731707318
3548203,354820,7065,SP,SANTO ANTONIO DO PINHAL                      ,18.0,0.0,0.0,13.0,0.0,7.0,55,Hoteis e Similares  ,5.0,0.2777777777777778,8,384.1666666666667,434,338,434,347,-87,-0.20046082949308755
3548401,354840,7069,SP,SANTOPOLIS DO AGUAPEI                        ,15.0,0.0,0.0,8.0,0.0,8.0,84,Administracao Public,11.0,0.7333333333333333,3,295.4166666666667,324,268,324,272,-52,-0.16049382716049382
3548609,354860,7073,SP,SAO BENTO DO SAPUCAI                         ,27.0,0.0,0.0,23.0,0.0,13.0,86,Atividades de Atendi,10.0,0.37037037037037035,6,583.375,676,478,676,497,-179,-0.26479289940828404
3548708,354870,7075,SP,SAO BERNARDO DO CAMPO                        ,8593.0,25.0,37.0,6307.0,662.0,3829.0,86,Atividades de Atendi,1488.0,0.1731642034213895,63,38167.5,42265,31132,42029,32162,-9867,-0.2347664707701825
3548906,354890,7079,SP,SAO CARLOS                                   ,3107.0,9.0,5.0,2271.0,211.0,1430.0,47,Comercio Varejista d,358.0,0.11522368844544577,63,9571.833333333334,10646,8122,10646,8432,-2214,-0.20796543302648882
3549201,354920,7085,SP,SAO JOAO DAS DUAS PONTES                     ,1.0,0.0,0.0,0.0,0.0,1.0,47,Comercio Varejista d,1.0,1.0,1,78.875,91,67,79,73,-6,-0.0759493670886076
3549300,354930,7087,SP,SAO JOAO DO PAU D'ALHO                       ,10.0,0.0,0.0,9.0,1.0,4.0,84,Administracao Public,3.0,0.3,5,108.875,116,101,111,108,-3,-0.02702702702702703
3549508,354950,7091,SP,SAO JOSE DA BELA VISTA                       ,4.0,0.0,0.0,4.0,0.0,4.0,49,Transporte Rodoviari,2.0,0.5,2,815.8333333333334,935,678,935,678,-257,-0.2748663101604278
3549904,354990,7099,SP,SAO JOSE DOS CAMPOS                          ,5601.0,8.0,41.0,3977.0,410.0,2618.0,86,Atividades de Atendi,851.0,0.15193715407962863,69,36153.166666666664,41772,29903,41772,31629,-10143,-0.24281815570238438
3550100,355010,7103,SP,SAO MANUEL                                   ,178.0,1.0,1.0,119.0,2.0,90.0,47,Comercio Varejista d,41.0,0.2303370786516854,24,1722.1666666666667,1829,1595,1780,1655,-125,-0.0702247191011236
3550506,355050,7111,SP,SAO PEDRO DO TURVO                           ,39.0,0.0,0.0,28.0,3.0,23.0,84,Administracao Public,17.0,0.4358974358974359,6,414.0416666666667,511,343,511,344,-167,-0.3268101761252446
3550704,355070,7115,SP,SAO SEBASTIAO                                ,345.0,1.0,1.0,228.0,45.0,146.0,47,Comercio Varejista d,105.0,0.30434782608695654,29,5515.208333333333,5914,5064,5563,5064,-499,-0.08969980226496495
3550902,355090,7119,SP,SAO SIMAO                                    ,49.0,0.0,1.0,33.0,3.0,20.0,31,Fabricacao de Moveis,12.0,0.24489795918367346,15,694.0,814,549,814,587,-227,-0.2788697788697789
3551306,355130,7127,SP,SEBASTIANOPOLIS DO SUL                       ,65.0,0.0,0.0,45.0,3.0,30.0,19,Fabricacao de Alcool,47.0,0.7230769230769231,5,270.3333333333333,311,212,310,228,-82,-0.2645161290322581
3551603,355160,7133,SP,SERRA NEGRA                                  ,143.0,0.0,0.0,99.0,5.0,74.0,84,Administracao Public,41.0,0.2867132867132867,16,884.4166666666666,1011,749,965,749,-216,-0.22383419689119172
3551702,355170,7135,SP,SERTAOZINHO                                  ,2214.0,4.0,4.0,1640.0,123.0,973.0,28,Fabricacao de Maquin,367.0,0.16576332429990967,51,5842.541666666667,6578,4925,6578,5288,-1290,-0.19610823958650045
